,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
32,Mercero,2021-01-01,https://www.mercero.com/,"Denver, Colorado, United States","Other, Software",1.0,Seed,2021-12-01,1300000.0,Pre-Seed,1300000.0,Private,,,,,,2,2021,11800,False
40,Perfect Blends,2019-01-01,https://www.perfect-blends.com,"Los Angeles, California, United States","Community and Lifestyle, Consumer Goods, Food and Beverage, Health Care, Other",1.0,Seed,2023-04-10,1000000.0,Seed,1000000.0,Private,,,,,,4,2019,11801,False
46,Olyn,2019-01-01,https://www.olyn.com/,"San Jose, California, United States","Blockchain and Cryptocurrency, Internet Services, Other",1.0,Seed,2021-01-01,850000.0,Pre-Seed,850000.0,Private,,,,,,4,2019,11802,False
52,Paul’s Table,2022-01-01,https://www.paulstable.com,"Los Angeles, California, United States",Food and Beverage,1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11803,False
59,Moonray,2020-01-01,https://moonray.game,"Olympia, Washington, United States","Gaming, Media and Entertainment",3.0,Seed,2022-05-01,,Seed,3500000.0,Private,,,,,,3,2020,11804,False
61,Merryfield,2018-01-01,https://www.merryfield.com/,"Boston, Massachusetts, United States","Commerce and Shopping, Other",1.0,Seed,2020-02-12,3500000.0,Seed,3500000.0,Private,,,,,,5,2018,11805,False
69,Easy Button Capital,2021-10-01,https://www.easybuttonhomesales.com/,"Scottsdale, Arizona, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Information Technology, Internet Services, Other, Real Estate, Science and Engineering, Software",1.0,Seed,2021-10-18,2771000.0,Seed,2771000.0,Private,,,,,,2,2021,11806,False
70,Flow,2018-10-01,http://flowinc.com,"San Francisco, California, United States","Financial Services, Lending and Investments, Software",2.0,Early Stage Venture,2022-02-17,20000000.0,Series A,20000000.0,Private,,,,,,5,2018,11807,False
71,Nemo Digital,2022-01-01,https://nemodigital.com/,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Financial Services, Software",2.0,Seed,2023-07-28,334000.0,Seed,834000.0,Private,,,,,,1,2022,11808,False
73,Rewire Health,2021-04-29,https://www.rewire-health.com/,"Boalsburg, Pennsylvania, United States","Apps, Food and Beverage, Health Care, Mobile, Software",2.0,Seed,2023-09-12,20000.0,Pre-Seed,20000.0,Private,,,,,,2,2021,11809,False
83,DerivaDEX,2020-01-01,https://derivadex.com/,"Palo Alto, California, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1.0,Seed,2020-07-29,2700000.0,Seed,2700000.0,Private,,,,,,3,2020,11810,False
87,unPLUG Dining,2020-01-01,https://unplugdining.com/,"Chicago, Illinois, United States",,2.0,Seed,2023-01-31,1500000.0,Seed,3000000.0,Private,,,,,,3,2020,11811,False
89,VVF AgTech,2022-01-01,https://www.vvfagtech.com,"Okeechobee, Florida, United States",Agriculture and Farming,2.0,Seed,2023-08-29,422500.0,Seed,1747500.0,Private,,,,,,1,2022,11812,False
98,BOS Framework,2018-06-01,https://www.BOSframework.com,"Nashville, Tennessee, United States",Software,2.0,Seed,2020-07-13,120000.0,Pre-Seed,2120000.0,Private,,,0.0,1.0,,5,2018,11813,False
102,Upper90,2018-06-01,https://www.upper90.io/,"New York, New York, United States","Financial Services, Lending and Investments",,,,,,,Private,,,0.0,4.0,,5,2018,11814,False
108,Felix Biotechnology,2019-01-16,https://www.felixbt.com/,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",4.0,Seed,2022-07-14,314411.0,Grant,720411.0,Private,,,0.0,1.0,,4,2019,11815,False
110,P1 Ventures,2020-01-01,https://www.p1.ventures,"San Francisco, California, United States",,,,,,,,Private,,,,,,3,2020,11816,False
111,Greater Than,2018-01-01,https://drinkgt.com/,"Chicago, Illinois, United States","Food and Beverage, Sports",1.0,,2021-12-29,5000000.0,Venture - Series Unknown,5000000.0,Private,,,,,,5,2018,11817,False
116,Quotamation,2023-02-03,https://quotamation.com/,"Omaha, Nebraska, United States","Financial Services, Software",1.0,Seed,2023-02-03,250000.0,Pre-Seed,250000.0,Private,,,,,,0,2023,11818,False
132,Auditate Inc,2020-05-27,https://auditate.mx/#/,"Pleasanton, California, United States","Software, Transportation",1.0,Seed,2023-07-01,750000.0,Pre-Seed,750000.0,Private,,,,,,3,2020,11819,False
139,Aquiline Drones,2018-01-01,https://www.aquilinedrones.com,"Hartford, Connecticut, United States","Consumer Electronics, Consumer Goods, Hardware, Internet Services, Other, Science and Engineering",1.0,Seed,2021-10-26,1060000.0,Seed,1060000.0,Private,,,,,,5,2018,11820,False
143,Komon,2022-03-01,https://komon.io/#founders,"Wilmington, Delaware, United States",Information Technology,1.0,Seed,2022-05-30,2000000.0,Pre-Seed,2000000.0,Private,,,,,,1,2022,11821,False
144,TShirt At Low Price,2020-09-01,https://tshirtatlowprice.com/,"Boulder, Colorado, United States",Commerce and Shopping,2.0,Seed,2023-09-11,300000.0,Seed,400000.0,Private,,,,,,3,2020,11822,False
148,Nucla,2020-01-01,https://www.nucla.com,"San Francisco, California, United States","Data and Analytics, Information Technology, Sales and Marketing, Software",1.0,Seed,2022-07-06,3000000.0,Seed,3000000.0,Private,,,,,,3,2020,11823,False
153,Massdriver,2021-06-23,https://massdriver.cloud,"Pasadena, California, United States","Hardware, Information Technology, Internet Services, Software",1.0,Seed,2023-08-22,8000000.0,Angel,8000000.0,Private,,,,,,2,2021,11824,False
158,Mesa Cloud,2019-01-01,https://www.mesacloud.com/,"Austin, Texas, United States","Information Technology, Internet Services, Software",1.0,M&A,2021-03-15,2745624.0,Seed,2745624.0,Private,,,,,,4,2019,11825,False
166,3GO,2020-11-11,https://www.3go.com/,"San Francisco, California, United States","Information Technology, Privacy and Security",1.0,Seed,2021-11-01,1850000.0,Pre-Seed,1850000.0,Private,,,,,,3,2020,11826,False
167,Jeevam Health,2020-11-01,https://www.jeevamhealth.com/,"San Francisco, California, United States",Health Care,2.0,Seed,2022-06-01,550000.0,Pre-Seed,700000.0,Private,,,,,,3,2020,11827,False
170,Govalo,2021-01-01,https://govalo.com,"Atlanta, Georgia, United States","Commerce and Shopping, Software",1.0,Seed,2021-10-04,1800000.0,Pre-Seed,1800000.0,Private,,,,,,2,2021,11828,False
181,LiRA Global,2020-01-01,https://liraglobal.com/,"Chapel Hill, North Carolina, United States",Health Care,4.0,Seed,2023-10-05,60000.0,Pre-Seed,95000.0,Private,,,,,,3,2020,11829,False
183,Solvent,2019-01-08,http://solvent.io,"Durango, Colorado, United States","Financial Services, Payments, Professional Services",1.0,Seed,2019-03-01,850000.0,Seed,850000.0,Private,,,,,,4,2019,11830,False
186,Nitra,2021-10-26,https://www.nitra.com,"New York, New York, United States","Financial Services, Health Care, Software",2.0,Seed,2022-08-23,45000000.0,Debt Financing,61000000.0,Private,,,0.0,0.0,,2,2021,11831,False
188,myAnIML,2021-02-01,https://myaniml.com,"Overland Park, Kansas, United States","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2.0,Seed,2021-10-01,175000.0,Pre-Seed,295000.0,Private,,,,,,2,2021,11832,False
191,Monarc Holdings,2021-05-01,https://www.Monarcgroup.net,"Rochester, New York, United States","Government and Military, Information Technology, Manufacturing, Science and Engineering",2.0,,2023-01-31,3700000.0,Venture - Series Unknown,4700000.0,Private,,,,,,2,2021,11833,False
193,Miracle,2021-01-01,https://www.miracleml.com,"San Francisco, California, United States",Health Care,1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,2,2021,11834,False
194,Showingly,2018-11-01,https://showingly.com,"Denver, Colorado, United States","Apps, Internet Services, Real Estate, Software, Transportation",5.0,Seed,2021-05-01,275000.0,Seed,1725000.0,Private,,,0.0,1.0,,5,2018,11835,False
196,BasePoint Academy,2019-01-01,https://basepointacademy.com,"Forney, Texas, United States",Health Care,1.0,,2022-10-03,5000000.0,Debt Financing,5000000.0,Private,,,,,,4,2019,11836,False
200,Arrange,2021-01-01,https://www.joinarrange.com/,"Los Angeles, California, United States",Software,1.0,Seed,2021-08-09,900000.0,Pre-Seed,900000.0,Private,,,,,,2,2021,11837,False
214,CoPeace PBC,2018-05-30,http://copeace.com/,"Denver, Colorado, United States","Financial Services, Lending and Investments, Professional Services, Sales and Marketing",3.0,Early Stage Venture,2022-10-30,725000.0,Series A,2274000.0,Private,,,0.0,1.0,,5,2018,11838,False
216,Kandui Holdings,2020-01-01,http://www.kandui.co/,"Newport Beach, California, United States","Clothing and Apparel, Commerce and Shopping, Design",1.0,,2020-11-05,11636663.0,Venture - Series Unknown,11636663.0,Private,,,,,,3,2020,11839,False
222,Ourobio,2020-03-30,https://www.ourobio.com/,"Charlottesville, Virginia, United States","Biotechnology, Science and Engineering",3.0,Seed,2022-08-05,150000.0,Pre-Seed,190000.0,Private,,,0.0,2.0,,3,2020,11840,False
223,Numio,2020-04-26,https://numio.one,"Wilmington, Delaware, United States",,1.0,Seed,2021-07-15,1250000.0,Seed,1250000.0,Private,,,,,,3,2020,11841,False
225,Noriware,2022-01-01,https://www.noriware.com,"Sweden, South Carolina, United States","Administrative Services, Natural Resources",1.0,Seed,2023-07-03,1116134.0,Angel,1116135.0,Private,,,,,,1,2022,11842,False
233,Divebell,2018-01-01,https://www.divebell.com/,"San Francisco, California, United States","Consumer Electronics, Hardware, Privacy and Security, Professional Services, Software",1.0,M&A,2019-01-01,,Seed,,Private,,,,,,5,2018,11843,False
234,Pocus,2021-01-01,https://www.pocus.com,"San Francisco, California, United States","Information Technology, Sales and Marketing, Software",3.0,Early Stage Venture,2022-06-22,23000000.0,Series A,23000000.0,Private,,,0.0,1.0,,2,2021,11844,False
246,AHEAD Medicine,2019-01-01,https://aheadmedicine.com,"Berkeley, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",3.0,,2021-05-01,,Debt Financing,1600000.0,Private,,,,,,4,2019,11845,False
255,Augrade,2021-04-01,https://augrade.com,"Lewes, Delaware, United States","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",2.0,,2023-07-01,100000.0,Grant,125000.0,Private,,,,,,2,2021,11846,False
268,TorMagnus Pharmaceuticals,2022-05-01,https://www.tormagnuspharmaceuticals.com,"San Francisco, California, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11847,False
272,Invisible AI,2018-11-01,https://www.invisible.ai,"Palo Alto, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Media and Entertainment, Science and Engineering, Software, Video",4.0,Early Stage Venture,2022-09-28,15000000.0,Series A,21600000.0,Private,,,1.0,0.0,Computing; Calculating,5,2018,11848,False
307,Jelikalite,2019-01-01,https://jelikalite.com/,"New York, New York, United States",Health Care,4.0,,2023-01-23,,Undisclosed,408672.0,Private,,,,,,4,2019,11849,False
312,RevWork,2019-01-01,https://www.revwork.ai,"San Diego, California, United States","Artificial Intelligence, Data and Analytics, Education, Other, Science and Engineering, Software",1.0,Seed,2020-04-23,1750000.0,Seed,1750000.0,Private,,,,,,4,2019,11850,False
315,NXT Power,2020-01-01,https://www.nxtpower.com/,"Harwood Heights, Illinois, United States","Consumer Electronics, Energy, Hardware, Manufacturing",1.0,Seed,2020-06-04,4485000.0,Seed,4485000.0,Private,,,,,,3,2020,11851,False
316,Muon Vision,2019-09-11,https://www.muonvision.com/,"Cambridge, Massachusetts, United States","Hardware, Natural Resources",3.0,,2022-09-26,978286.0,Grant,1239286.0,Private,,,1.0,0.0,Organic Macromolecular Compounds; Their Preparation Or Chemical Working-Up,4,2019,11852,False
319,Nautical Commerce,2020-03-17,https://www.nauticalcommerce.com/,"New York, New York, United States","Commerce and Shopping, Software",1.0,Early Stage Venture,2022-06-29,30000000.0,Series A,30000000.0,Private,,,,,,3,2020,11853,False
320,M2 Orthopedics Partners,2021-01-01,https://www.m2orthopartners.com/,"Washington, District of Columbia, United States","Health Care, Professional Services",1.0,,2021-11-08,65000000.0,Venture - Series Unknown,65000000.0,Private,,,,,,2,2021,11854,False
322,LISUS,2021-12-08,https://www.lisusenergy.com,"Hawthorne, California, United States","Data and Analytics, Energy, Hardware, Natural Resources, Sustainability",1.0,Seed,2023-01-01,120000.0,Angel,120000.0,Private,,,,,,2,2021,11855,False
342,Shujinko,2018-06-01,https://www.shujinko.io/,"Seattle, Washington, United States","Hardware, Information Technology, Internet Services, Privacy and Security, Software",2.0,Early Stage Venture,2019-10-07,7500000.0,Series A,10300000.0,Private,,,0.0,2.0,,5,2018,11856,False
361,Airiam,2021-01-01,https://airiam.com,"Miami Beach, Florida, United States","Information Technology, Internet Services, Privacy and Security",1.0,,2022-03-16,1395104.0,Venture - Series Unknown,1395104.0,Private,,,,,,2,2021,11857,False
366,RIVN,2019-01-01,https://www.rivn.com/,"Salt Lake City, Utah, United States","Information Technology, Privacy and Security, Software",2.0,Seed,2020-02-27,575000.0,Seed,575000.0,Private,,,,,,4,2019,11858,False
367,Cytonus Therapeutics,2018-01-01,https://cytonus.com/,"Carlsbad, California, United States","Biotechnology, Health Care, Science and Engineering",10.0,,2023-02-28,,Venture - Series Unknown,7190000.0,Private,,,,,,5,2018,11859,False
372,Keo Plus Ai,2019-11-01,https://keoplus.ai,"Boston, Massachusetts, United States","Artificial Intelligence, Data and Analytics, Education, Information Technology, Media and Entertainment, Science and Engineering, Software",3.0,Seed,2021-02-11,400000.0,Seed,590000.0,Private,,,,,,4,2019,11860,False
373,Resquared,2019-01-01,https://www.re2.ai/,"Cincinnati, Ohio, United States","Internet Services, Sales and Marketing, Software",2.0,Seed,2021-04-15,,Seed,125000.0,Private,,,,,,4,2019,11861,False
376,Psudo,2021-01-01,https://psudo.com/,"Saint Louis, Missouri, United States","Clothing and Apparel, Consumer Goods, Manufacturing, Sustainability",2.0,Seed,2022-04-29,3000000.0,Angel,6000000.0,Private,,,,,,2,2021,11862,False
377,Avana Health,2021-01-01,https://www.avana.health/,"Raleigh, North Carolina, United States","Biotechnology, Community and Lifestyle, Health Care, Science and Engineering",3.0,Seed,2023-04-01,,Seed,610000.0,Private,,,,,,2,2021,11863,False
380,Medcorder,2019-02-01,https://medcorder.com,"San Francisco, California, United States",Health Care,1.0,Seed,2019-04-26,2500000.0,Seed,2500000.0,Private,,,0.0,4.0,,4,2019,11864,False
382,Drofika Labs,2018-01-01,http://drofika.co,"Atlanta, Georgia, United States","Data and Analytics, Information Technology, Software",2.0,Seed,2018-12-15,200000.0,Pre-Seed,210000.0,Private,,,0.0,0.0,,5,2018,11865,False
388,PV Pallet,2019-01-01,https://www.pvpallet.com/,"St Louis, Missouri, United States","Administrative Services, Manufacturing, Transportation",2.0,Seed,2023-01-13,675000.0,Seed,1675000.0,Private,,,,,,4,2019,11866,False
396,Lionheart Games,2019-01-01,https://www.lionheartgames.com/,"Atlanta, Georgia, United States","Consumer Electronics, Gaming, Hardware",1.0,,2019-09-04,2000000.0,Venture - Series Unknown,2000000.0,Private,,,0.0,0.0,,4,2019,11867,False
397,Endaoment,2020-01-01,https://endaoment.org,"San Francisco, California, United States",,1.0,Seed,2021-06-03,2500000.0,Seed,2500000.0,Private,,,,,,3,2020,11868,False
400,Pure Simple Foods,2021-01-01,https://purelysprouted.com/,"Ojai, California, United States",Food and Beverage,1.0,Seed,2023-10-02,2036026.0,Seed,2036026.0,Private,,,,,,2,2021,11869,False
402,Gerald,2018-01-01,https://joingerald.com,"New York, New York, United States","Financial Services, Lending and Investments, Payments, Software",3.0,Seed,2021-01-06,,Seed,175000.0,Private,,,,,,5,2018,11870,False
408,The Hemp Plastic Company,2018-01-01,https://www.hempplastic.com/,"Boulder, Colorado, United States","Manufacturing, Professional Services",4.0,Seed,2023-01-06,170000.0,Seed,1520000.0,Private,,,5.0,1.0,Organic Macromolecular Compounds; Their Preparation Or Chemical Working-Up,5,2018,11871,False
409,hashmail,2022-01-01,https://www.hashlabs.dev,"San Francisco, California, United States","Blockchain and Cryptocurrency, Other, Software",1.0,Seed,2022-10-21,650000.0,Pre-Seed,650000.0,Private,,,,,,1,2022,11872,False
415,Artin Bioscience,2020-01-01,https://www.artinbio.com/,"Denver, Colorado, United States","Biotechnology, Health Care, Science and Engineering",1.0,Seed,2023-03-10,482500.0,Seed,482500.0,Private,,,,,,3,2020,11873,False
422,Nadeera,2020-01-01,http://www.nadeera.org,"New York, New York, United States","Professional Services, Sustainability",2.0,Seed,2023-02-27,200000.0,Seed,300000.0,Private,,,,,,3,2020,11874,False
423,Fieldhouse,2022-07-22,https://www.fieldhouse.app/,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Other, Software, Sports",2.0,Seed,2023-07-26,,Pre-Seed,300000.0,Private,,,,,,1,2022,11875,False
431,RadUnity,2022-12-21,https://radunity.com/,"Madison, Wisconsin, United States","Health Care, Software",1.0,Seed,2023-07-07,500000.0,Seed,500000.0,Private,,,0.0,0.0,,1,2022,11876,False
442,Roper,2018-05-08,https://www.builtbyroper.com,"Las Cruces, New Mexico, United States","Apps, Consumer Electronics, Government and Military, Hardware, Information Technology, Internet Services, Mobile, Science and Engineering, Software, Sports",13.0,,2023-01-24,25000.0,Grant,1161000.0,Private,,,0.0,0.0,Testing,5,2018,11877,False
444,YUR,2019-01-01,https://yur.fit,"San Francisco, California, United States","Apps, Data and Analytics, Gaming, Hardware, Health Care, Internet Services, Mobile, Navigation and Mapping, Software, Sports",2.0,,2022-05-12,,Venture - Series Unknown,1100000.0,Private,,,0.0,6.0,Medical Or Veterinary Science; Hygiene,4,2019,11878,False
450,Bowlton Kitchens,2019-01-01,http://bowlton.com,"San Francisco, California, United States","Food and Beverage, Hardware, Manufacturing, Science and Engineering, Software",3.0,M&A,2022-01-01,,Pre-Seed,615000.0,Private,,,,,,4,2019,11879,False
457,MuteMe,2020-09-01,https://muteme.com,"El Dorado Hills, California, United States","Consumer Electronics, Hardware, Software",1.0,,2021-01-12,300000.0,Product Crowdfunding,300000.0,Private,,,,,,3,2020,11881,False
465,CheckPlease Technologies INC.,2020-06-01,https://getcheckplz.com/,"Philadelphia, Pennsylvania, United States","Apps, Commerce and Shopping, Food and Beverage, Mobile, Software",1.0,Seed,2021-05-01,20000.0,Pre-Seed,20000.0,Private,,,,,,3,2020,11882,False
468,Charta,2021-09-27,https://getcharta.com,"El Segundo, California, United States","Data and Analytics, Information Technology, Professional Services, Software",1.0,Seed,2022-05-01,500000.0,Pre-Seed,500000.0,Private,,,,,,2,2021,11883,False
469,Aline,2019-01-01,https://www.aline.co,"New York, New York, United States","Professional Services, Software",1.0,Seed,2022-11-07,120000.0,Pre-Seed,120000.0,Private,,,,,,4,2019,11884,False
471,Everglade Consulting,2020-01-01,https://everglade.com/,"Charleston, South Carolina, United States","Data and Analytics, Professional Services",1.0,,2022-08-24,39000000.0,Grant,39000000.0,Private,,,,,,3,2020,11885,False
473,gumi Cryptos Capital (gCC),2018-04-01,https://www.gumi-cryptos.com/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",1.0,,2021-01-01,,Venture - Series Unknown,,Private,,,,,,5,2018,11886,False
490,HTTPie,2020-01-01,https://httpie.io/,"San Francisco, California, United States",Information Technology,1.0,Seed,2021-10-01,6500000.0,Seed,6500000.0,Private,,,,,,3,2020,11887,False
493,A.D.A.M.,2018-05-01,http://adambioprinting.com,"Farmington, Connecticut, United States","Biotechnology, Hardware, Manufacturing, Science and Engineering, Software",3.0,,2022-04-01,,Venture - Series Unknown,558353.0,Private,,,3.0,0.0,Medical Or Veterinary Science; Hygiene,5,2018,11888,False
495,Vasowatch,2021-05-27,https://www.vasowatch.com/,"Philadelphia, Pennsylvania, United States",Health Care,1.0,Seed,2023-04-24,25000.0,Pre-Seed,25000.0,Private,,,,,,2,2021,11889,False
503,Classic,2019-01-01,https://www.classic.com,"Miami, Florida, United States","Commerce and Shopping, Sales and Marketing, Transportation",1.0,,2021-12-17,3500000.0,Venture - Series Unknown,3500000.0,Private,,,0.0,2.0,,4,2019,11890,False
505,Orbital Outpost X,2021-01-01,https://orbitaloutpostx.com/,"Mountain View, California, United States","Manufacturing, Science and Engineering",2.0,,2023-05-09,5000000.0,Convertible Note,5000000.0,Private,,,,,,2,2021,11891,False
514,koala community,2023-01-23,https://joinkoala.co/,"Los Angeles, California, United States","Community and Lifestyle, Internet Services, Media and Entertainment, Other, Professional Services, Software",1.0,Seed,2023-04-17,300000.0,Pre-Seed,300000.0,Private,,,,,,0,2023,11892,False
522,KPI Sense,2019-03-24,http://www.kpisense.com,"Chicago, Illinois, United States","Data and Analytics, Design, Financial Services, Information Technology, Professional Services, Software",1.0,Seed,2021-03-31,1100000.0,Seed,1100000.0,Private,,,,,,4,2019,11893,False
523,dNovo Bio,2018-01-01,https://www.dnovobio.com/,"San Jose, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,Seed,2022-01-24,2700000.0,Seed,2700000.0,Private,,,2.0,0.0,Biochemistry; Beer; Spirits; Wine; Vinegar; Microbiology; Enzymology; Mutation Or Genetic Engineering,5,2018,11894,False
530,WellPay,2019-01-01,https://www.wellpay.com,"San Mateo, California, United States","Financial Services, Health Care, Science and Engineering, Software",1.0,Seed,2020-04-09,3800000.0,Seed,3800000.0,Private,,,,,,4,2019,11895,False
543,Banks.com,2019-07-01,https://www.banks.com/,"Los Angeles, California, United States","Financial Services, Internet Services",1.0,Seed,2019-07-01,1500000.0,Seed,1500000.0,Private,,,,,,4,2019,11896,False
545,Stride,2019-01-01,https://www.strideapp.co/,"Chicago, Illinois, United States","Education, Software",1.0,Seed,2023-01-26,750000.0,Seed,750000.0,Private,,,,,,4,2019,11897,False
552,LOANtuitive,2020-04-01,https://www.loantuitive.com,"Seattle, Washington, United States","Commerce and Shopping, Financial Services, Real Estate",1.0,Seed,2021-10-01,1100000.0,Pre-Seed,1100000.0,Private,,,,,,3,2020,11898,False
555,MedGeo,2022-01-01,https://www.medgeoventures.com,"Greenwood Village, Colorado, United States","Data and Analytics, Information Technology, Professional Services, Software",1.0,,2022-05-11,4000000.0,Venture - Series Unknown,4000000.0,Private,,,,,,1,2022,11899,False
558,iBuyer.com,2019-01-01,https://ibuyer.com,"Vero Beach, Florida, United States","Financial Services, Real Estate",2.0,Seed,2022-01-20,500000.0,Seed,2325000.0,Private,,,,,,4,2019,11900,False
562,Jordan.ai,2022-03-15,https://jordan.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Professional Services, Science and Engineering, Software",1.0,Seed,2022-03-15,3000000.0,Seed,3000000.0,Private,,,,,,1,2022,11901,False
563,Single Pass,2021-01-01,https://www.singlepass.co/,"Lake Forest, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,Seed,2022-08-02,460000.0,Seed,460000.0,Private,,,,,,2,2021,11902,False
565,Barometer,2018-05-04,http://www.vericrypt.io/,"Chattanooga, Tennessee, United States","Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software",1.0,,2023-03-01,2144235.0,Venture - Series Unknown,2144235.0,Private,,,,,,5,2018,11903,False
571,Viewabo,2019-01-01,https://www.viewabo.com,"Palo Alto, California, United States","Internet Services, Mobile",1.0,Seed,2022-01-17,1770000.0,Seed,1770000.0,Private,,,3.0,3.0,Electric Communication Technique,4,2019,11904,False
575,Whipnotic,2020-01-01,https://www.whipnotic.com/,"New York, New York, United States",Food and Beverage,3.0,Seed,2022-02-01,,Seed,900000.0,Private,,,3.0,1.0,Conveying; Packing; Storing; Handling Thin Or Filamentary Material,3,2020,11905,False
580,MatterFi,2020-01-01,https://matterfi.com/,"Sheridan, Wyoming, United States","Blockchain and Cryptocurrency, Financial Services, Other",1.0,,2021-09-08,8731322.0,Venture - Series Unknown,8731322.0,Private,,,,,,3,2020,11906,False
587,Invidica,2020-01-05,http://www.Invidica.com,"Oakland, California, United States","Commerce and Shopping, Internet Services",1.0,Seed,2020-12-01,1000000.0,Pre-Seed,1000000.0,Private,,,,,,3,2020,11907,False
588,Berilium,2022-01-01,https://berilium.com,"San Francisco, California, United States",Financial Services,1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11908,False
604,Superbloom,2021-01-01,https://www.superbloomgames.com/,"New York, New York, United States","Gaming, Mobile",1.0,Seed,2022-04-05,3000000.0,Seed,3000000.0,Private,,,,,,2,2021,11909,False
608,SafeGuard Privacy,2018-01-01,https://www.safeguardprivacy.com/,"New York, New York, United States","Privacy and Security, Professional Services, Software",1.0,,2022-08-18,7295308.0,Venture - Series Unknown,7295308.0,Private,,,,,,5,2018,11910,False
618,Utility Ranger,2020-01-01,https://utilityranger.com/,"Miami, Florida, United States","Financial Services, Payments, Real Estate, Software",2.0,Seed,2023-05-16,375000.0,Seed,625000.0,Private,,,,,,3,2020,11911,False
619,Company Rock,2023-04-01,https://companyrock.com,"San Francisco, California, United States","Financial Services, Information Technology, Professional Services",1.0,Seed,2023-06-06,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,11912,False
628,Engiven,2018-01-01,https://engiven.com,"Escondido, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Social Impact, Software",2.0,,2022-12-05,1200000.0,Venture - Series Unknown,2300000.0,Private,,,,,,5,2018,11913,False
631,AngeLink,2020-01-01,http://www.angelink.com,"Miami, Florida, United States",Financial Services,1.0,Seed,2022-06-30,5500000.0,Seed,5500000.0,Private,,,0.0,0.0,Computing; Calculating,3,2020,11914,False
633,Kita Commerce,2021-12-01,https://kitacommerce.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software, Transportation",1.0,Seed,2022-05-07,2200000.0,Pre-Seed,2200000.0,Private,,,,,,2,2021,11915,False
641,Unravel Biosciences,2021-01-01,https://www.unravel.bio/,"Boston, Massachusetts, United States","Biotechnology, Health Care, Information Technology, Science and Engineering",4.0,Seed,2023-03-29,,Grant,500000.0,Private,,,,,,2,2021,11916,False
648,Candoo Tech,2019-02-01,https://www.candootech.com/,"New York, New York, United States","Community and Lifestyle, Education, Information Technology, Other",4.0,Seed,2022-03-24,,Seed,750000.0,Private,,,0.0,2.0,,4,2019,11917,False
653,Opa!,2023-01-17,https://www.opalinkapp.com/,"Orlando, Florida, United States","Food and Beverage, Internet Services, Sales and Marketing, Software",1.0,Seed,2023-06-30,250000.0,Pre-Seed,250000.0,Private,,,,,,0,2023,11918,False
660,Hot Mic,2019-02-01,https://hotmic.io,"San Francisco, California, United States","Internet Services, Sports",2.0,Seed,2020-01-01,2000000.0,Seed,3000000.0,Private,,,0.0,1.0,,4,2019,11919,False
663,Investables,2022-04-01,https://investables.org/,"Wilmington, Delaware, United States",Financial Services,1.0,Seed,2022-06-01,400000.0,Pre-Seed,400000.0,Private,,,,,,1,2022,11920,False
664,MetaLend,2021-01-01,https://metalend.tech,"Santa Monica, California, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Software",1.0,Seed,2022-04-21,5000000.0,Seed,5000000.0,Private,,,0.0,0.0,,2,2021,11921,False
667,Direct.me,2020-01-01,https://direct.me/,"Tucson, Arizona, United States","Internet Services, Media and Entertainment",1.0,Seed,2020-11-13,2600000.0,Seed,2600000.0,Private,,,,,,3,2020,11922,False
673,Wope,2019-10-09,https://wope.com,"Middletown, Delaware, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",2.0,Seed,2023-04-03,,Pre-Seed,50000.0,Private,,,,,,4,2019,11923,False
