,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
180,Arena Club,2021-01-01,https://arenaclub.com,"Los Angeles, California, United States",,1.0,Early Stage Venture,2022-09-09,10000000.0,Series A,10000000.0,Private,,,,,,2,2021,4497,False
186,Breakr,2020-01-01,https://www.musicbreakr.com/,"Oakland, California, United States","Media and Entertainment, Music and Audio",3.0,Seed,2021-07-20,4200000.0,Seed,5000000.0,Private,,,3.0,1.0,Computing; Calculating,3,2020,4498,False
196,AmplifyMD,2018-01-01,https://amplifymd.com,"Los Gatos, California, United States","Health Care, Information Technology",2.0,Early Stage Venture,2022-03-28,23000000.0,Series A,23000000.0,Private,,,0.0,0.0,,5,2018,4499,False
198,Fluence,2018-01-01,https://fluenceenergy.com/,"Arlington, Virginia, United States","Energy, Sustainability",1.0,IPO,2020-12-30,125000000.0,Private Equity,125000000.0,Public,2021-10-28,1385811700.0,14.0,18.0,Generation; Conversion Or Distribution Of Electric Power,5,2018,4500,False
201,Sojo Industries,2021-01-01,https://sojoindustries.com/,"Bristol, Pennsylvania, United States","Food and Beverage, Manufacturing, Science and Engineering",3.0,Seed,2023-09-06,2800000.0,Seed,13049000.0,Private,,,,,,2,2021,4501,False
211,EVCS,2018-08-01,https://evcs.com/,"Arcadia, California, United States",,3.0,Early Stage Venture,2023-05-31,1900000.0,Grant,70700000.0,Private,,,,,,5,2018,4502,False
212,Treadwell Therapeutics,2020-01-01,https://treadwelltx.com/,"New York, New York, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-11-18,91000000.0,Series B,118000000.0,Private,,,,,,3,2020,4503,False
215,Equilibre,2020-06-01,https://eqneuro.com/,"New York, New York, United States","Biotechnology, Health Care, Science and Engineering",4.0,,2022-12-01,6000002.0,Venture - Series Unknown,52402303.0,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,3,2020,4504,False
220,Learn to Win,2018-06-07,https://learntowin.us,"Palo Alto, California, United States","Education, Other, Sports",3.0,Seed,2021-11-29,,Convertible Note,4000000.0,Private,,,,,,5,2018,4505,False
226,Axoft,2021-06-01,https://www.axoft.us/,"Cambridge, Massachusetts, United States","Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering",2.0,Seed,2023-05-09,,Non-equity Assistance,8000000.0,Private,,,0.0,0.0,,2,2021,4506,False
228,Jet Token,2018-01-01,https://www.jettoken.com,"Las Vegas, Nevada, United States","Financial Services, Payments, Science and Engineering, Transportation, Travel and Tourism",3.0,IPO,2022-08-15,40000000.0,Venture - Series Unknown,41065327.0,Public,2023-08-11,45000000.0,0.0,6.0,,5,2018,4507,False
230,Onsights.io,2019-03-01,https://www.onsights.io/,"Reston, Virginia, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",4.0,Early Stage Venture,2021-08-05,12385000.0,Series A,15485000.0,Private,,,,,,4,2019,4508,False
233,Orbillion Bio,2019-01-01,https://www.orbillion.com,"Berkeley, California, United States","Food and Beverage, Other",8.0,Seed,2021-10-22,,Seed,5200000.0,Private,,,,,,4,2019,4509,False
234,Underline Infrastructure,2019-11-01,https://underline.com,"New York, New York, United States","Hardware, Information Technology",3.0,,2022-08-30,35000000.0,Venture - Series Unknown,42871651.0,Private,,,0.0,2.0,,4,2019,4510,False
235,Quantori,2020-01-01,https://quantori.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Information Technology, Science and Engineering, Software",1.0,Seed,2022-07-12,15000000.0,Seed,15000000.0,Private,,,1.0,0.0,,3,2020,4511,False
238,Harmonize,2019-01-01,https://harmonize.health,"San Mateo, California, United States","Health Care, Mobile",3.0,Early Stage Venture,2021-03-17,10000000.0,Series A,13750000.0,Private,,,,,,4,2019,4512,False
239,Revelle Aesthetics,2018-01-01,https://revelleaesthetics.com/,"Mountain View, California, United States",Health Care,4.0,,2023-06-01,30000000.0,Venture - Series Unknown,104999855.0,Private,,,3.0,5.0,Medical Or Veterinary Science; Hygiene,5,2018,4513,False
246,DefiQ,2021-01-01,https://getdefiq.com,"Draper, Utah, United States","Financial Services, Software",2.0,,2022-12-29,3450000.0,Debt Financing,10350000.0,Private,,,0.0,1.0,,2,2021,4514,False
247,Spiral,2018-07-01,https://www.spiralup.co,"Seattle, Washington, United States","Artificial Intelligence, Data and Analytics, Other, Professional Services, Science and Engineering, Software",4.0,Seed,2022-11-11,1250000.0,Seed,3795000.0,Private,,,,,,5,2018,4515,False
251,NextPoint Therapeutics,2020-01-01,https://nextpointtx.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2023-01-10,80000000.0,Series B,80000000.0,Private,,,1.0,0.0,Medical Or Veterinary Science; Hygiene,3,2020,4516,False
252,Cyclerion Therapeutics,2019-01-01,https://www.cyclerion.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",4.0,IPO,2023-05-25,5000000.0,Post-IPO Equity,222000000.0,Public,2019-03-25,,37.0,6.0,Organic Chemistry,4,2019,4517,False
255,Default,2021-08-01,https://www.default.com/,"San Francisco, California, United States",Sales and Marketing,3.0,Seed,2021-11-21,,Seed,725000.0,Private,,,,,,2,2021,4518,False
259,Odiggo,2019-01-01,https://www.odiggo.ai,"San Francisco, California, United States","Health Care, Software",7.0,,2023-01-15,,Venture - Series Unknown,3041000.0,Private,,,,,,4,2019,4519,False
260,AdeptID,2020-01-01,https://www.adept-id.com,"Boston, Massachusetts, United States","Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",2.0,,2022-09-01,,Venture - Series Unknown,3500000.0,Private,,,,,,3,2020,4520,False
261,Rewire AI,2020-07-24,https://rewire.ai,"Portland, Oregon, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",8.0,Seed,2023-08-15,275756.0,Seed,2915594.0,Private,,,3.0,0.0,,3,2020,4521,False
273,Groopit,2018-01-01,https://www.groopit.co/,"Seattle, Washington, United States","Mobile, Software",5.0,Seed,2023-05-18,3500000.0,Seed,6550000.0,Private,,,,,,5,2018,4522,False
276,Alterome Therapeutics,2021-01-01,https://www.alterome.com,"San Diego, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2022-11-02,35000000.0,Series A,99000000.0,Private,,,0.0,0.0,,2,2021,4523,False
277,StrikeReady,2019-01-01,https://www.strikeready.co/,"Palo Alto, California, United States","Information Technology, Privacy and Security",2.0,Seed,2022-05-22,,Seed,3600000.0,Private,,,,,,4,2019,4524,False
279,Mozee inc,2022-11-17,https://mozeealong.com/,"Dallas, Texas, United States","Data and Analytics, Hardware, Software, Transportation",1.0,Seed,2022-11-17,15000000.0,Seed,15000000.0,Private,,,,,,1,2022,4525,False
291,PatternAI,2020-01-01,http://www.getpattern.ai,"Menlo Park, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",4.0,Seed,2023-06-30,1100000.0,Seed,6550000.0,Private,,,,,,3,2020,4527,False
295,MainVest,2018-03-01,https://www.mainvest.com,"Salem, Massachusetts, United States","Financial Services, Other",1.0,Seed,2019-06-25,3000000.0,Seed,3000000.0,Private,,,0.0,1.0,,5,2018,4528,False
302,Somatic,2018-01-01,http://getsomatic.com,"New York, New York, United States","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",4.0,,2022-03-09,7157107.0,Venture - Series Unknown,7307107.0,Private,,,,,,5,2018,4529,False
304,Sortium,2021-01-01,https://www.sortium.com/,"Miami, Florida, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Gaming, Information Technology, Other, Science and Engineering, Software",1.0,Seed,2023-01-01,7750000.0,Seed,7750000.0,Private,,,,,,2,2021,4530,False
309,Steg AI,2019-01-01,https://steg.ai,"Irvine, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",4.0,Seed,2023-08-01,5000000.0,Seed,6225000.0,Private,,,,,,4,2019,4531,False
315,Cheese,2019-01-01,https://www.earncheese.com/,"Pasadena, California, United States","Financial Services, Lending and Investments, Software",4.0,Seed,2023-02-20,,Seed,3600000.0,Private,,,,,,4,2019,4532,False
318,Talos,2018-01-01,https://talos.com,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",3.0,Early Stage Venture,2022-05-10,105000000.0,Series B,145000000.0,Private,,,0.0,1.0,,5,2018,4533,False
323,Forager,2018-09-01,http://www.foragerscs.com/,"Chicago, Illinois, United States","Information Technology, Other, Software, Transportation",4.0,Early Stage Venture,2020-05-14,349996.0,Series A,14849996.0,Private,,,,,,5,2018,4534,False
329,Spark Biomedical,2018-01-01,https://sparkbiomedical.com,"Houston, Texas, United States",Health Care,3.0,,2023-08-29,1150000.0,Grant,17434159.0,Private,,,,,,5,2018,4535,False
330,Sommelier,2020-01-01,https://sommelier.finance/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Other, Software",4.0,,2022-01-01,2000000.0,Undisclosed,29500000.0,Private,,,,,,3,2020,4536,False
336,Rohirrim,2022-05-06,https://rohirrim.ai,"Washington, District of Columbia, United States","Apps, Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2022-12-02,2650000.0,Seed,2650000.0,Private,,,,,,1,2022,4537,False
338,Branch,2020-03-28,https://branch.gg,"Seattle, Washington, United States","Gaming, Software",2.0,Seed,2022-05-11,12500000.0,Seed,14000000.0,Private,,,0.0,0.0,,3,2020,4538,False
341,Milo,2018-01-01,https://www.okmilo.com,"San Francisco, California, United States","Consumer Electronics, Hardware, Information Technology, Media and Entertainment, Music and Audio",3.0,Early Stage Venture,2023-01-08,12000000.0,Series A,14589701.0,Private,,,,,,5,2018,4539,False
342,RSS3,2021-01-18,https://rss3.io/,"San Francisco, California, United States","Blockchain and Cryptocurrency, Information Technology, Internet Services, Other, Software",3.0,,2022-02-15,13000000.0,Venture - Series Unknown,21000000.0,Private,,,,,,2,2021,4540,False
350,Tend,2019-01-01,https://hiretend.com,"Los Angeles, California, United States","Commerce and Shopping, Community and Lifestyle, Events, Food and Beverage, Media and Entertainment, Travel and Tourism",1.0,Seed,2019-10-31,3500000.0,Seed,3500000.0,Private,,,,,,4,2019,4541,False
352,Reflect,2021-01-01,https://reflect.app,"Austin, Texas, United States",Software,1.0,Seed,2023-01-12,1208000.0,Seed,1208000.0,Private,,,,,,2,2021,4542,False
355,Allorion Therapeutics,2020-01-01,https://www.alloriontx.com,"Natick, Massachusetts, United States",Health Care,3.0,Early Stage Venture,2023-03-09,50000000.0,Series B,90000000.0,Private,,,,,,3,2020,4543,False
357,Seashell,2021-09-01,https://www.seashell.com,"Seattle, Washington, United States","Financial Services, Mobile, Payments, Software",4.0,Seed,2023-01-01,,Seed,12000000.0,Private,,,0.0,0.0,,2,2021,4544,False
362,Clearbrief,2020-01-01,https://clearbrief.com,"Seattle, Washington, United States","Artificial Intelligence, Data and Analytics, Financial Services, Government and Military, Information Technology, Professional Services, Science and Engineering, Software",1.0,Seed,2021-08-26,3500000.0,Seed,3500000.0,Private,,,8.0,0.0,,3,2020,4545,False
371,Tara AI,2018-01-01,https://tara.ai/,"San Jose, California, United States","Information Technology, Science and Engineering, Software",4.0,Early Stage Venture,2019-07-01,10000000.0,Series A,13000000.0,Private,,,,,,5,2018,4546,False
372,Chptr,2021-01-09,https://www.chptr.com/,"New York, New York, United States","Content and Publishing, Internet Services, Media and Entertainment",2.0,Seed,2023-03-15,,Non-equity Assistance,2400000.0,Private,,,,,,2,2021,4547,False
384,SnapAds,2023-03-01,https://snapads.io/,"Austin, Texas, United States","Advertising, Other, Sales and Marketing",1.0,Seed,2023-08-16,800000.0,Seed,800000.0,Private,,,,,,0,2023,4548,False
385,New Native,2022-04-01,https://newnative.ai,"Lewes, Delaware, United States","Artificial Intelligence, Data and Analytics, Financial Services, Information Technology, Lending and Investments, Science and Engineering, Software",3.0,Seed,2023-08-15,1340000.0,Pre-Seed,2543500.0,Private,,,,,,1,2022,4549,False
391,The Forest Road Company,2018-01-01,https://www.forestroadco.com,"New York, New York, United States","Energy, Financial Services, Media and Entertainment, Real Estate, Sustainability, Video",2.0,,2020-08-24,28750000.0,Venture - Series Unknown,148750000.0,Private,,,,,,5,2018,4550,False
392,Acelab,2019-01-01,https://acelabusa.com,"Brooklyn, New York, United States","Other, Real Estate",4.0,,2023-07-11,5300000.0,Venture - Series Unknown,8765001.0,Private,,,,,,4,2019,4551,False
394,WideSense,2019-01-01,https://www.widesense.net,"Berkeley, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software, Transportation",2.0,,2023-07-07,3000000.0,Venture - Series Unknown,3255352.0,Private,,,,,,4,2019,4552,False
395,Tract,2020-05-27,https://tract.app/,"San Francisco, California, United States",Internet Services,3.0,Seed,2022-09-13,7000000.0,Seed,9000000.0,Private,,,,,,3,2020,4553,False
401,Reperio Health,2020-01-01,https://reperiohealth.com,"Portland, Oregon, United States","Administrative Services, Biotechnology, Health Care, Science and Engineering",1.0,Seed,2021-03-01,6000000.0,Seed,6000000.0,Private,,,,,,3,2020,4554,False
402,Nova AI,2023-03-20,https://trynova.ai,"San Francisco, California, United States",Software,1.0,Seed,2023-10-31,1000000.0,Pre-Seed,1000000.0,Private,,,,,,0,2023,4555,False
406,Higlobe,2020-01-01,https://higlobe.com/,"Palo Alto, California, United States","Financial Services, Payments",2.0,Early Stage Venture,2022-09-20,14000000.0,Series A,14000000.0,Private,,,,,,3,2020,4556,False
409,Authentic Insurance,2022-01-01,https://authenticinsurance.com/,"New York, New York, United States","Financial Services, Other",1.0,Seed,2023-09-20,5500000.0,Seed,5500000.0,Private,,,,,,1,2022,4557,False
416,Kaskada,2018-01-01,https://kaskada.io/,"Seattle, Washington, United States","Artificial Intelligence, Data and Analytics, Software",2.0,M&A,2020-02-04,8000000.0,Series A,9775000.0,Private,,,4.0,1.0,,5,2018,4558,False
417,Tender Food,2020-01-01,https://www.tenderfood.com/,"Somerville, Massachusetts, United States","Food and Beverage, Health Care",4.0,Seed,2022-02-15,12000000.0,Seed,12256000.0,Private,,,0.0,2.0,,3,2020,4559,False
422,Allium,2021-01-01,http://www.allium.so/,"New York, New York, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Other, Software",2.0,Seed,2023-01-01,,Seed,4250000.0,Private,,,,,,2,2021,4560,False
430,Datch,2018-04-01,https://www.datch.io,"San Francisco, California, United States","Financial Services, Other, Software",9.0,Early Stage Venture,2022-08-18,,Non-equity Assistance,16195000.0,Private,,,,,,5,2018,4561,False
436,Sewer AI,2019-02-12,http://www.sewerai.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software",3.0,,2021-10-22,1500000.0,Venture - Series Unknown,3500000.0,Private,,,,,,4,2019,4562,False
442,Architect,2022-01-01,https://www.architect.xyz,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Other, Payments, Sales and Marketing, Software",1.0,Seed,2023-01-20,5000000.0,Seed,5000000.0,Private,,,,,,1,2022,4563,False
445,Anarchy,2022-01-01,https://anarchy.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,4564,False
447,BioFluff,2021-07-23,https://bio-fluff.com,"Oakland, California, United States","Clothing and Apparel, Design, Manufacturing",4.0,,2023-10-23,2500000.0,Venture - Series Unknown,3165000.0,Private,,,,,,2,2021,4565,False
449,Metabase Q,2019-01-01,https://www.metabaseq.com/,"San Francisco, California, United States","Information Technology, Privacy and Security, Software",2.0,Early Stage Venture,2023-08-17,3000000.0,Series A,3000000.0,Private,,,,,,4,2019,4566,False
452,Tactic,2021-01-01,https://www.tactic.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",2.0,M&A,2022-09-27,11000000.0,Venture - Series Unknown,13600000.0,Private,,,,,,2,2021,4567,False
459,Intelligems,2020-12-01,https://intelligems.io,"Middletown, Delaware, United States",Commerce and Shopping,3.0,Seed,2023-02-07,4200000.0,Seed,4320000.0,Private,,,,,,3,2020,4568,False
462,Midnight Society,2021-01-01,https://midnightsociety.com/,"San Mateo, California, United States",Gaming,1.0,,2023-02-22,11101872.0,Venture - Series Unknown,11101872.0,Private,,,,,,2,2021,4569,False
463,Develop Health,2020-01-01,https://develophealth.io,"San Francisco, California, United States","Health Care, Software",1.0,Seed,2023-05-08,1847000.0,Pre-Seed,1847000.0,Private,,,,,,3,2020,4570,False
465,Koda Health,2020-03-19,https://kodahealthcare.com,"Houston, Texas, United States","Health Care, Software",6.0,Seed,2022-03-20,3500000.0,Seed,4451000.0,Private,,,2.0,1.0,Computing; Calculating,3,2020,4571,False
469,Freterium,2018-12-01,https://www.freterium.com,"Walnut, California, United States","Information Technology, Software, Transportation",3.0,Seed,2021-12-24,4000000.0,Seed,4455000.0,Private,,,,,,5,2018,4572,False
470,SnapAttack,2021-01-01,https://www.snapattack.com/,"Columbia, Maryland, United States","Consumer Electronics, Data and Analytics, Hardware, Information Technology, Privacy and Security",1.0,Early Stage Venture,2021-11-16,8000000.0,Series A,8000000.0,Private,,,,,,2,2021,4573,False
473,Club Feast,2020-11-01,https://www.clubfeast.com/,"San Francisco, California, United States","Administrative Services, Food and Beverage, Transportation",3.0,Seed,2021-05-25,10250000.0,Seed,13750000.0,Private,,,,,,3,2020,4574,False
474,Dozera AI,2020-01-01,https://www.sows-info.website/p/dozera-ai-assistant.html,"Los Angeles, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",3.0,,2023-02-03,89278282.0,Debt Financing,95741098.0,Private,,,,,,3,2020,4575,False
478,Insite AI,2019-01-01,http://www.insite.ai,"Bentonville, Arkansas, United States","Artificial Intelligence, Commerce and Shopping, Consumer Goods, Data and Analytics, Science and Engineering, Software",3.0,Early Stage Venture,2022-10-11,19000000.0,Series A,19000000.0,Private,,,,,,4,2019,4576,False
479,High Street Partners,2020-01-01,http://www.hsp.com,"Boston, Massachusetts, United States","Administrative Services, Financial Services, Information Technology, Other, Professional Services, Software",7.0,Early Stage Venture,2022-12-01,14000000.0,Series B,50300018.0,Private,,,,,,3,2020,4577,False
481,Dripos,2019-01-01,https://www.dripos.com,"New York, New York, United States","Food and Beverage, Software",5.0,Seed,2022-03-01,5000000.0,Seed,6395000.0,Private,,,,,,4,2019,4578,False
485,Paymints.io,2020-07-17,https://www.paymints.io/,"New York, New York, United States","Financial Services, Hardware, Mobile, Payments, Real Estate, Science and Engineering, Software",1.0,,2022-11-16,3000000.0,Undisclosed,3000000.0,Private,,,,,,3,2020,4579,False
488,Censinet,2018-01-01,https://www.censinet.com,"Boston, Massachusetts, United States","Health Care, Information Technology, Privacy and Security, Professional Services, Software",4.0,,2023-01-11,9000000.0,Venture - Series Unknown,19300000.0,Private,,,0.0,1.0,,5,2018,4580,False
491,Nori,2019-01-01,https://nori.co/,"New York, New York, United States","Clothing and Apparel, Community and Lifestyle, Consumer Electronics, Consumer Goods, Hardware, Real Estate",1.0,Seed,2023-09-25,4669718.0,Seed,4669718.0,Private,,,,,,4,2019,4581,False
495,Trinsic,2019-01-01,https://trinsic.id,"New York, New York, United States","Information Technology, Privacy and Security, Software",2.0,Seed,2022-06-29,8500000.0,Seed,17500000.0,Private,,,,,,4,2019,4582,False
500,Attralus,2019-01-01,https://www.attralus.com/,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-09-08,116000000.0,Series B,141000000.0,Private,,,4.0,2.0,Organic Chemistry,4,2019,4583,False
502,Gomboc.AI,2022-05-01,https://www.gomboc.ai,"New York, New York, United States","Hardware, Information Technology, Internet Services, Privacy and Security",2.0,Seed,2023-08-07,5300000.0,Seed,5300000.0,Private,,,,,,1,2022,4584,False
510,Trustle,2019-01-01,https://trustle.com,"Walnut Creek, California, United States","Information Technology, Privacy and Security",1.0,Seed,2023-04-04,6000000.0,Seed,6000000.0,Private,,,,,,4,2019,4585,False
515,PowerLoom Protocol,2020-09-01,https://powerloom.io,"Brooklyn, New York, United States","Blockchain and Cryptocurrency, Other, Software",2.0,Seed,2021-10-06,3100000.0,Seed,3100000.0,Private,,,,,,3,2020,4586,False
518,Biolexis Therapeutics,2021-01-01,https://biolexistx.com/,"American Fork, Utah, United States",Health Care,2.0,Seed,2023-10-03,1725000.0,Seed,3225000.0,Private,,,0.0,0.0,,2,2021,4587,False
524,Guide,2021-01-01,https://guide.co,"San Francisco, California, United States","Administrative Services, Professional Services, Software",2.0,Seed,2022-03-10,8000000.0,Seed,8000000.0,Private,,,,,,2,2021,4588,False
527,Canapi Ventures,2018-01-01,https://www.canapi.com/,"Wilmington, North Carolina, United States","Financial Services, Lending and Investments",,,,,,,Private,,,,,,5,2018,4589,False
529,Fun,2022-01-01,https://fun.xyz,"San Francisco, California, United States","Blockchain and Cryptocurrency, Other, Software",1.0,Seed,2022-10-27,3900000.0,Pre-Seed,3900000.0,Private,,,,,,1,2022,4590,False
533,Level,2019-01-01,https://www.levelgoals.com/,"Seattle, Washington, United States",Financial Services,5.0,Seed,2021-12-13,7000000.0,Seed,11670000.0,Private,,,,,,4,2019,4591,False
535,Notation Labs,2020-01-01,https://notationlabs.io/,"Scottsdale, Arizona, United States","Information Technology, Natural Resources, Software",3.0,Seed,2023-09-28,2500000.0,Seed,5500000.0,Private,,,0.0,0.0,,3,2020,4592,False
536,Procyon.ai,2021-02-01,https://procyon.ai,"Santa Clara, California, United States","Apps, Hardware, Information Technology, Internet Services, Privacy and Security, Software",2.0,Seed,2023-02-14,6500000.0,Seed,6500000.0,Private,,,,,,2,2021,4593,False
538,Pin,2022-01-01,https://www.getpin.xyz,"New York, New York, United States","Community and Lifestyle, Financial Services, Lending and Investments, Professional Services",2.0,Seed,2022-08-25,5600000.0,Seed,5600000.0,Private,,,,,,1,2022,4594,False
540,Lemonada Media,2019-01-01,https://www.lemonadamedia.com/,"Minneapolis, Minnesota, United States","Media and Entertainment, Music and Audio",4.0,Early Stage Venture,2022-01-27,8000000.0,Series A,10500000.0,Private,,,0.0,1.0,,4,2019,4595,False
542,Versogen,2018-01-01,https://www.versogen.com/,"Wilmington, Delaware, United States","Energy, Manufacturing, Sustainability",1.0,Early Stage Venture,2022-05-10,14500000.0,Series A,14500000.0,Private,,,,,,5,2018,4596,False
545,SchoolHouse,2020-01-01,https://www.getschoolhouse.com/,"New York, New York, United States","Education, Software",1.0,Seed,2021-04-08,8100000.0,Seed,8100000.0,Private,,,,,,3,2020,4597,False
549,Poparazzi,2020-01-01,https://www.poparazzi.com,"Marina Del Rey, California, United States","Apps, Content and Publishing, Internet Services, Media and Entertainment, Mobile, Software",3.0,Early Stage Venture,2022-06-01,15000000.0,Series A,15000000.0,Private,,,,,,3,2020,4598,False
553,Awesomic,2020-06-27,https://www.awesomic.com,"San Francisco, California, United States",Commerce and Shopping,4.0,Seed,2023-03-14,800000.0,Pre-Seed,2800000.0,Private,,,,,,3,2020,4599,False
558,AtlasEdge,2021-01-01,https://atlasedge.com,"Tyrone, Pennsylvania, United States","Information Technology, Internet Services, Privacy and Security, Software",1.0,,2023-04-25,795917000.0,Debt Financing,795917001.0,Private,,,,,,2,2021,4600,False
576,Playable Worlds,2019-01-01,https://www.playableworlds.com/,"San Marcos, California, United States",Gaming,3.0,Early Stage Venture,2022-04-19,25000000.0,Series B,37700000.0,Private,,,0.0,2.0,,4,2019,4601,False
577,Blockade Games,2018-01-25,https://blockade.games/,"Indianapolis, Indiana, United States","Blockchain and Cryptocurrency, Gaming, Other",4.0,Seed,2021-11-24,5000000.0,Seed,5802444.0,Private,,,,,,5,2018,4602,False
580,GEM,2018-01-01,https://www.dailygem.co,"Venice, California, United States","Biotechnology, Food and Beverage, Health Care, Science and Engineering",2.0,Seed,2021-05-11,10500000.0,Seed,10500000.0,Private,,,,,,5,2018,4603,False
582,Rubedo Life Sciences,2018-01-01,http://www.rubedolife.com,"Sunnyvale, California, United States","Biotechnology, Health Care, Science and Engineering",4.0,Early Stage Venture,2023-02-06,1450000.0,Grant,13450000.0,Private,,,5.0,1.0,Organic Chemistry,5,2018,4604,False
583,Sesame Labs,2022-03-01,https://sesamelabs.xyz/,"San Francisco, California, United States","Content and Publishing, Internet Services, Media and Entertainment, Software",2.0,Seed,2023-02-08,4500000.0,Seed,4900000.0,Private,,,,,,1,2022,4605,False
584,Antenna,2019-01-01,https://www.antenna.live/,"New York, New York, United States","Data and Analytics, Information Technology, Software",2.0,Early Stage Venture,2022-02-24,10149985.0,Series A,14349985.0,Private,,,0.0,1.0,,4,2019,4606,False
588,Locals,2019-01-01,https://www.locals.com/,"New York, New York, United States","Internet Services, Media and Entertainment, Other, Software",1.0,M&A,2021-03-26,3829140.0,Venture - Series Unknown,3829140.0,Private,,,0.0,0.0,,4,2019,4607,False
590,Arkive,2022-01-01,https://arkive.net/,"Santa Monica, California, United States",Internet Services,2.0,Seed,2022-07-19,,Seed,9700000.0,Private,,,0.0,2.0,,1,2022,4608,False
596,NODE40,2018-10-01,https://www.node40.com,"Albany, New York, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Other",3.0,M&A,2023-08-14,12000000.0,Venture - Series Unknown,16046000.0,Private,,,0.0,1.0,,5,2018,4609,False
597,Oath Care,2019-01-01,https://www.oathcare.com/,"San Francisco, California, United States",Health Care,2.0,,2022-02-09,6000000.0,Venture - Series Unknown,8000000.0,Private,,,,,,4,2019,4610,False
602,Vytal.ai,2021-12-01,https://vytal.ai,"Mclean, Virginia, United States","Hardware, Health Care, Software",2.0,Seed,2023-08-05,1200000.0,Seed,1300000.0,Private,,,,,,2,2021,4611,False
604,CoRead AI,2018-01-01,https://www.coread.io,"Cary, North Carolina, United States",Health Care,1.0,M&A,2021-09-01,1000000.0,Pre-Seed,1000000.0,Private,,,,,,5,2018,4612,False
607,Salient,2023-01-01,https://www.trysalient.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,4613,False
609,United Dwelling,2018-04-01,http://www.uniteddwelling.com,"Los Angeles, California, United States",Real Estate,3.0,Early Stage Venture,2021-02-24,22200000.0,Series B,34400000.0,Private,,,0.0,1.0,,5,2018,4614,False
610,Collimator,2020-08-01,https://www.collimator.ai/,"Seattle, Washington, United States","Artificial Intelligence, Data and Analytics, Hardware, Information Technology, Software",2.0,Seed,2022-02-01,5000000.0,Seed,7000000.0,Private,,,,,,3,2020,4615,False
612,Rocket Dollar,2018-02-16,https://rocketdollar.com,"Austin, Texas, United States","Financial Services, Internet Services",4.0,Early Stage Venture,2021-09-09,8000000.0,Series A,13468000.0,Private,,,0.0,0.0,Computing; Calculating,5,2018,4616,False
614,Exo Therapeutics,2018-01-01,https://exo-therapeutics.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-10-05,78000000.0,Series B,103000000.0,Private,,,1.0,0.0,Organic Chemistry,5,2018,4617,False
615,BarRaiser,2020-01-01,https://www.barraiser.com,"Burlingame, California, United States","Administrative Services, Information Technology, Internet Services",1.0,Seed,2022-05-02,4200000.0,Seed,4200000.0,Private,,,,,,3,2020,4618,False
